City,Date,Year,Month,DAY,pm2_5,pm10,no2,so2,co,AQI,AQI Status,Health Risk
Pune,2024-07-25,2024,7,25,256,273,47,21,0.7,219,Very Poor,44
Pune,2024-07-26,2024,7,26,86,141,81,12,1.17,101,Poor,20
Pune,2024-07-27,2024,7,27,58,159,60,8,2.27,88,Moderate,18
Pune,2024-07-28,2024,7,28,96,189,60,9,1.38,116,Poor,23
Pune,2024-07-29,2024,7,29,295,328,45,38,1.12,254,Very Poor,51
Pune,2024-07-30,2024,7,30,145,208,43,23,1.07,143,Poor,29
Pune,2024-07-31,2024,7,31,165,229,62,12,1.88,163,Poor,33
Pune,2024-08-01,2024,8,1,192,214,25,26,2.24,165,Poor,33
Pune,2024-08-02,2024,8,2,39,114,56,23,2.48,64,Moderate,13
Pune,2024-08-03,2024,8,3,25,48,13,26,0.67,29,Good,6
Pune,2024-08-04,2024,8,4,250,359,43,31,1.61,241,Very Poor,48
Pune,2024-08-05,2024,8,5,244,255,89,29,1.13,216,Very Poor,43
Pune,2024-08-06,2024,8,6,43,67,23,18,0.44,46,Good,9
Pune,2024-08-07,2024,8,7,100,127,29,21,1.77,93,Moderate,19
Pune,2024-08-08,2024,8,8,58,119,41,13,2.46,72,Moderate,14
Pune,2024-08-09,2024,8,9,199,305,72,14,0.96,205,Very Poor,41
Pune,2024-08-10,2024,8,10,68,177,32,38,1.43,93,Moderate,19
Pune,2024-08-11,2024,8,11,209,272,29,26,1.12,191,Poor,38
Pune,2024-08-12,2024,8,12,42,156,44,7,1.73,76,Moderate,15
Pune,2024-08-13,2024,8,13,65,155,54,23,1,89,Moderate,18
Pune,2024-08-14,2024,8,14,34,121,75,22,1.97,68,Moderate,14
Pune,2024-08-15,2024,8,15,296,345,36,6,0.92,258,Very Poor,52
Pune,2024-08-16,2024,8,16,258,280,65,6,2.18,226,Very Poor,45
Pune,2024-08-17,2024,8,17,249,363,37,11,0.82,240,Very Poor,48
Pune,2024-08-18,2024,8,18,203,253,50,8,1.71,187,Poor,37
Pune,2024-08-19,2024,8,19,103,158,65,35,1.56,111,Poor,22
Pune,2024-08-20,2024,8,20,155,219,78,17,1.71,158,Poor,32
Pune,2024-08-21,2024,8,21,97,138,69,31,2.19,103,Poor,21
Pune,2024-08-22,2024,8,22,215,245,27,19,1.4,186,Poor,37
Pune,2024-08-23,2024,8,23,71,168,81,32,1.28,102,Poor,20
Pune,2024-08-24,2024,8,24,271,296,44,21,0.68,233,Very Poor,47
Pune,2024-08-25,2024,8,25,118,179,21,23,1.22,116,Poor,23
Pune,2024-08-26,2024,8,26,267,325,61,19,1.12,243,Very Poor,49
Pune,2024-08-27,2024,8,27,83,100,34,6,0.44,78,Moderate,16
Pune,2024-08-28,2024,8,28,217,320,88,19,2,222,Very Poor,44
Pune,2024-08-29,2024,8,29,94,207,47,6,1.83,118,Poor,24
Pune,2024-08-30,2024,8,30,58,141,26,11,2.27,76,Moderate,15
Pune,2024-08-31,2024,8,31,58,135,44,35,1.29,78,Moderate,16
Pune,2024-09-01,2024,9,1,32,59,30,5,0.44,39,Good,8
Pune,2024-09-02,2024,9,2,27,84,52,25,1.8,49,Good,10
Pune,2024-09-03,2024,9,3,42,101,60,39,0.84,63,Moderate,13
Pune,2024-09-04,2024,9,4,70,185,78,12,2.06,106,Poor,21
Pune,2024-09-05,2024,9,5,250,347,61,27,2.19,241,Very Poor,48
Pune,2024-09-06,2024,9,6,91,107,75,34,2.3,92,Moderate,18
Pune,2024-09-07,2024,9,7,176,223,42,33,0.59,163,Poor,33
Pune,2024-09-08,2024,9,8,42,157,12,33,0.95,70,Moderate,14
Pune,2024-09-09,2024,9,9,21,135,59,5,0.95,62,Moderate,12
Pune,2024-09-10,2024,9,10,199,293,46,12,2.21,196,Poor,39
Pune,2024-09-11,2024,9,11,142,250,15,23,1.13,149,Poor,30
Pune,2024-09-12,2024,9,12,139,213,34,31,1.17,140,Poor,28
Pune,2024-09-13,2024,9,13,125,163,53,23,0.96,122,Poor,24
Pune,2024-09-14,2024,9,14,178,196,83,31,2.47,164,Poor,33
Pune,2024-09-15,2024,9,15,104,210,33,38,2.36,121,Poor,24
Pune,2024-09-16,2024,9,16,266,331,39,26,0.79,240,Very Poor,48
Pune,2024-09-17,2024,9,17,266,382,22,11,1.48,252,Very Poor,50
Pune,2024-09-18,2024,9,18,64,138,20,10,0.59,77,Moderate,15
Pune,2024-09-19,2024,9,19,255,327,21,34,1.21,229,Very Poor,46
Pune,2024-09-20,2024,9,20,152,266,36,32,1.41,163,Poor,33
Pune,2024-09-21,2024,9,21,135,193,30,5,2.08,131,Poor,26
Pune,2024-09-22,2024,9,22,259,326,88,21,1.97,244,Very Poor,49
Pune,2024-09-23,2024,9,23,96,138,81,9,0.74,105,Poor,21
Pune,2024-09-24,2024,9,24,263,302,87,27,1.5,239,Very Poor,48
Pune,2024-09-25,2024,9,25,153,173,86,16,1.14,145,Poor,29
Pune,2024-09-26,2024,9,26,72,180,45,21,1.15,99,Moderate,20
Pune,2024-09-27,2024,9,27,121,137,24,36,2.09,106,Poor,21
Pune,2024-09-28,2024,9,28,269,344,70,18,0.41,251,Very Poor,50
Pune,2024-09-29,2024,9,29,32,131,21,22,0.99,59,Moderate,12
Pune,2024-09-30,2024,9,30,232,289,58,28,1.4,214,Very Poor,43
Pune,2024-10-01,2024,10,1,127,169,32,17,1.56,120,Poor,24
Pune,2024-10-02,2024,10,2,68,155,87,20,0.46,97,Moderate,19
Pune,2024-10-03,2024,10,3,141,210,74,36,1.03,148,Poor,30
Pune,2024-10-04,2024,10,4,263,293,27,34,1.69,224,Very Poor,45
Pune,2024-10-05,2024,10,5,160,193,39,6,0.48,145,Poor,29
Pune,2024-10-06,2024,10,6,127,161,59,18,1.28,123,Poor,25
Pune,2024-10-07,2024,10,7,103,199,39,34,0.67,118,Poor,24
Pune,2024-10-08,2024,10,8,113,163,66,38,2.23,118,Poor,24
Pune,2024-10-09,2024,10,9,97,196,81,18,1.43,123,Poor,25
Pune,2024-10-10,2024,10,10,87,161,64,24,0.62,104,Poor,21
Pune,2024-10-11,2024,10,11,187,221,34,7,1.71,166,Poor,33
Pune,2024-10-12,2024,10,12,282,385,39,23,2.41,264,Very Poor,53
Pune,2024-10-13,2024,10,13,180,222,87,14,2.12,174,Poor,35
Pune,2024-10-14,2024,10,14,119,166,25,25,1.17,114,Poor,23
Pune,2024-10-15,2024,10,15,116,131,50,19,0.68,107,Poor,21
Pune,2024-10-16,2024,10,16,66,174,23,6,1.48,89,Moderate,18
Pune,2024-10-17,2024,10,17,173,194,11,21,2.2,146,Poor,29
Pune,2024-10-18,2024,10,18,29,124,52,25,0.44,62,Moderate,12
Pune,2024-10-19,2024,10,19,145,239,69,36,0.92,158,Poor,32
Pune,2024-10-20,2024,10,20,250,332,27,25,1.55,230,Very Poor,46
Pune,2024-10-21,2024,10,21,245,328,60,28,1.29,232,Very Poor,46
Pune,2024-10-22,2024,10,22,243,349,47,38,1.23,235,Very Poor,47
Pune,2024-10-23,2024,10,23,229,261,52,22,0.77,203,Very Poor,41
Pune,2024-10-24,2024,10,24,188,244,29,17,0.9,173,Poor,35
Pune,2024-10-25,2024,10,25,263,340,33,6,1.2,240,Very Poor,48
Pune,2024-10-26,2024,10,26,42,130,45,31,1.53,69,Moderate,14
Pune,2024-10-27,2024,10,27,57,101,83,34,0.83,75,Moderate,15
Pune,2024-10-28,2024,10,28,273,320,68,8,2.16,246,Very Poor,49
Pune,2024-10-29,2024,10,29,247,301,89,29,1.81,231,Very Poor,46
Pune,2024-10-30,2024,10,30,176,219,23,28,1.22,158,Poor,32
Pune,2024-10-31,2024,10,31,45,97,45,20,2.36,60,Moderate,12
Pune,2024-11-01,2024,11,1,78,183,15,38,0.72,96,Moderate,19
Pune,2024-11-02,2024,11,2,139,194,50,19,2.49,137,Poor,27
Pune,2024-11-03,2024,11,3,165,186,60,29,1.09,150,Poor,30
Pune,2024-11-04,2024,11,4,93,200,86,33,1.62,123,Poor,25
Pune,2024-11-05,2024,11,5,156,228,86,18,0.44,163,Poor,33
Pune,2024-11-06,2024,11,6,186,235,63,7,1.17,176,Poor,35
Pune,2024-11-07,2024,11,7,130,243,42,36,2.08,146,Poor,29
Pune,2024-11-08,2024,11,8,69,125,55,23,0.84,83,Moderate,17
Pune,2024-11-09,2024,11,9,100,137,28,31,2.41,96,Moderate,19
Pune,2024-11-10,2024,11,10,268,296,60,11,2.02,234,Very Poor,47
Pune,2024-11-11,2024,11,11,190,268,67,12,2.37,188,Poor,38
Pune,2024-11-12,2024,11,12,61,83,35,22,0.92,62,Moderate,12
Pune,2024-11-13,2024,11,13,231,256,12,31,0.75,194,Poor,39
Pune,2024-11-14,2024,11,14,275,382,54,26,1.03,262,Very Poor,52
Pune,2024-11-15,2024,11,15,78,149,77,27,0.53,99,Moderate,20
Pune,2024-11-16,2024,11,16,235,329,64,20,0.54,229,Very Poor,46
Pune,2024-11-17,2024,11,17,45,103,72,13,2.04,67,Moderate,13
Pune,2024-11-18,2024,11,18,244,318,78,13,1.54,232,Very Poor,46
Pune,2024-11-19,2024,11,19,192,227,37,19,1.83,171,Poor,34
Pune,2024-11-20,2024,11,20,57,134,84,25,1.27,85,Moderate,17
Pune,2024-11-21,2024,11,21,118,130,71,16,1.9,112,Poor,22
Pune,2024-11-22,2024,11,22,49,143,47,25,1.61,76,Moderate,15
Pune,2024-11-23,2024,11,23,162,189,61,33,1.65,149,Poor,30
Pune,2024-11-24,2024,11,24,40,66,27,16,1.69,45,Good,9
Pune,2024-11-25,2024,11,25,263,356,82,5,1.07,254,Very Poor,51
Pune,2024-11-26,2024,11,26,274,346,30,27,1.44,246,Very Poor,49
Pune,2024-11-27,2024,11,27,106,206,48,16,1.19,124,Poor,25
Pune,2024-11-28,2024,11,28,242,347,59,24,0.42,236,Very Poor,47
Pune,2024-11-29,2024,11,29,205,245,47,26,0.5,185,Poor,37
Pune,2024-11-30,2024,11,30,210,298,86,26,1.64,211,Very Poor,42
Pune,2024-12-01,2024,12,1,161,208,17,25,0.97,146,Poor,29
Pune,2024-12-02,2024,12,2,62,163,55,10,2.13,90,Moderate,18
Pune,2024-12-03,2024,12,3,180,233,80,12,1.39,175,Poor,35
Pune,2024-12-04,2024,12,4,71,125,46,21,1.07,82,Moderate,16
Pune,2024-12-05,2024,12,5,250,353,15,8,1.71,233,Very Poor,47
Pune,2024-12-06,2024,12,6,205,271,82,10,0.44,200,Poor,40
Pune,2024-12-07,2024,12,7,233,334,39,6,0.52,224,Very Poor,45
Pune,2024-12-08,2024,12,8,212,298,59,19,2.34,207,Very Poor,41
Pune,2024-12-09,2024,12,9,62,166,87,18,2.22,98,Moderate,20
Pune,2024-12-10,2024,12,10,82,110,18,32,1.47,77,Moderate,15
Pune,2024-12-11,2024,12,11,235,272,45,22,0.76,208,Very Poor,42
Pune,2024-12-12,2024,12,12,215,302,48,30,1.69,207,Very Poor,41
Pune,2024-12-13,2024,12,13,227,320,24,11,1.77,214,Very Poor,43
Pune,2024-12-14,2024,12,14,233,306,21,22,1.62,212,Very Poor,42
Pune,2024-12-15,2024,12,15,275,363,25,9,1.83,251,Very Poor,50
Pune,2024-12-16,2024,12,16,263,364,63,31,1.91,253,Very Poor,51
Pune,2024-12-17,2024,12,17,66,118,74,33,1.42,83,Moderate,17
Pune,2024-12-18,2024,12,18,163,200,31,16,2.18,147,Poor,29
Pune,2024-12-19,2024,12,19,197,265,78,38,1.16,193,Poor,39
Pune,2024-12-20,2024,12,20,93,109,61,19,1.53,91,Moderate,18
Pune,2024-12-21,2024,12,21,45,144,19,21,2.25,69,Moderate,14
Pune,2024-12-22,2024,12,22,277,363,36,13,1.77,254,Very Poor,51
Pune,2024-12-23,2024,12,23,221,239,32,11,2.31,188,Poor,38
Pune,2024-12-24,2024,12,24,46,143,80,11,1.32,81,Moderate,16
Pune,2024-12-25,2024,12,25,103,156,48,11,1.66,107,Poor,21
Pune,2024-12-26,2024,12,26,78,100,71,12,0.55,83,Moderate,17
Pune,2024-12-27,2024,12,27,165,262,69,6,2.41,174,Poor,35
Pune,2024-12-28,2024,12,28,33,90,65,16,0.47,56,Moderate,11
Pune,2024-12-29,2024,12,29,236,249,45,7,0.75,201,Very Poor,40
Pune,2024-12-30,2024,12,30,218,289,57,9,2.15,207,Very Poor,41
Pune,2024-12-31,2024,12,31,181,289,58,20,0.64,188,Poor,38
